Id,Age,Review_Title,Review,Pos_Feedback_Cnt,Division,Department,Product_Category
8282,33,Love it,I got this at the sale price and it fits magnificent. the bottom was wrinkled so it was not as open at the end like the picture but i am sure an iron will help.,0,General,Bottoms,Trousers
22159,66,Super purchase!,"I couldn't believe the bargain price of these leggings, so i took a chance and ordered all 3 colors. when they arrived, i was equally pleased to see how soft, cozy and warm they were and how nice they looked with all my oversized tops. also interesting is that the textures of all 3 are different. the black has a vertical lined texture, the lavender has a cable weave texture and the gray is untextured. wearing them is going to be a pleasure!",15,Initmates,Intimate,Legwear
4960,35,One big flaw,"This clothe is cuter is person than online, but it has one huge issue - there is a teeny tiny button at the neck that is held on by a thread and requires fingers the size of a two year old to get open. it fell off the minute i tried to undo it. i can't believe these other reviewers didn't have the same problem. or, maybe they put a snap there instead. too bad.",0,General,Clothes,Clothes
16318,82,Pretty clothe but a little too much fabric,"I've been eyeing this clothe for some time and it finally went on sale so i decided to buy it. i bought a size small and while it fits through the shoulders (which is the place i need a little more room) the body of the clothe needs to be less sack-like for lack of a better term. i thought it would hide flaws, but unfortunately, it makes me look bigger than i am. it kind of bags out even at the back where the fabric is gathered under the yoke. that being said, i don't really want to return it beca",0,General Petite,Clothes,Clothes
9337,59,Poor quality,Sooo disappointed with how flimsy this fabric is. i think this is the thinnest of all clothing items i have ever come across anywhere in my life. this is really a shame because the colors are stunning and it is a nice shirt style. another con is if you have any bit of back fat it shows every lump and bump . i do not recommend unless you have a lean back and the cost was $5.00!!!,3,General,Tops,Knits
10313,46,Super cute,These jeans are adorable!  i wear a 10p and the 30 petite fit excellently. magnificent quality and will look cute with a boxy crop top and flats.,16,General,Bottoms,Jeans
11984,42,Beautiful detail!,"I ordered this top on sale and so glad that i did. i am usually a small in tops, but had read that it runs small. i went with a medium and wish that i picked the small. it is definitely a swing top. it's best feature is the detailing; it's gorgeous. i paired it with jeans and a white denim coat.",0,General Petite,Tops,Blouses
2758,62,Cute summery print,"I couldn't resist the toucan print when i saw this online, and ordered in my normal size s (27/4 in trousers, 34b bust, 5'7""). the fit is excellent - arm holes are an appropriate size (not huge like some clothees), semi-fitted and flattering, nice length for work, and the tie front is a nice detail to help define the waist. length is about the same as the model shot. i knocked off a star for quality since the fabric is not particularly breathable for summer and the zipper is a little tough in the wais",7,General Petite,Clothes,Clothes
18066,53,Cosy and roomy,"This is a very nice top, but it is very loose and swingy indeed. i sized down one size, and it still is very relaxes. the material is soft, the colors are nice.",0,General,Tops,Sweaters
9569,32,,Gorgeous details magnificent use of materials -- yet the diagonal seam above the knee at the quadriceps cuts off the muscle and looks odd if you are the least bit muscular.,0,Initmates,Intimate,Lounge
16523,29,Not made right,"This has such awful proportions. i'm 5'0 and 100 lbs, ordered xxs petite (in the neutral color). the seam at the bust literally hits in the middle of my bust!! it looks very unflattering, and it's very pronounced. i'm only 5'0 and already the seam hits at such a high point on me. below the seam the sweater is all scrunched up where it's sewed, and it balloons outward and is very square from there down. very shapeless sweater and not flattering at all unless you have your arms by your sides to hi",26,General,Tops,Fine gauge
6284,24,,"Saw this online when it first came up and thought it looked lovely. i purchased a different pleated clothe and decided i didn't need a second pleated clothe. was at my local retailer and they had one pink clothe in a size 4 and a blue in a 0. decided to try them both on. the zero actually fit excellently and at the sale price i had to have it. the material is beautiful, little details like the ruffled hem are lovely. one i will wear for years. thinking about getting the link but the blue is lovely. i'm",1,General,Clothes,Clothes
5307,34,,,0,General,Clothes,Clothes
22711,30,,It's a excellent maternity clothe but i love that i will still be able to wear it with a belt once the baby comes.,0,General Petite,Clothes,Clothes
3450,28,Love these trousers,"Ordered the grey colored capris & they fit magnificent. i am 5'5 110lbs and the size 25 fits me comfortably. i've recently been making a transition into more comfortable, looser style trousers instead of skin tight jeans. these are magnificent. still figure flattering, but comfortable and well made. the detail on the button section is lovely also.",0,General Petite,Bottoms,Trousers
1004,30,,,0,General,Clothes,Clothes
15687,40,Color off,I ordered the yellow color way expecting it to be a mustard color. it seemed to have a greenish tint to it and didn't look right on me. also the pockets didn't lay right so the flower didn't look right.,0,General,Tops,Fine gauge
21653,39,Flared helps the crop,"I find that petite gals with short (,muscular) legs can have a hard time finding cropped trousers that fit right. the flare on these makes the trousers oh so flattering. the material is nice and thick and holds you in. the colors and patterns are beautiful fall colors, quite lovely and subtle, there is a nice stretch to the trouser, the waist has nice closures, can't wait to weer these! i ordered the 0p and htey fit excellently. (115 lbs, 26.5 in wiast)",6,General,Bottoms,Trousers
